year,month,state,gender,age_group,race,category,value,medium
2016,3,US,Male,55+,All,news,59.053,tv
2016,3,US,Female,55+,All,news,60.894,tv
2016,4,US,Male,18-24,All,news,3.880,tv
2016,4,US,Female,18-24,All,news,3.823,tv
2016,4,US,Male,25-34,All,news,7.632,tv
2016,4,US,Female,25-34,All,news,8.936,tv
2016,4,US,Male,35-44,All,news,15.091,tv
2016,4,US,Female,35-44,All,news,17.132,tv
2016,4,US,Male,45-54,All,news,26.345,tv
2016,4,US,Female,45-54,All,news,29.836,tv
2016,4,US,Male,55+,All,news,49.632,tv
2016,4,US,Female,55+,All,news,52.942,tv
2016,5,US,Male,18-24,All,news,3.845,tv
2016,5,US,Female,18-24,All,news,4.234,tv
2016,5,US,Male,25-34,All,news,7.458,tv
2016,5,US,Female,25-34,All,news,9.070,tv
2016,5,US,Male,35-44,All,news,14.886,tv
2016,5,US,Female,35-44,All,news,16.637,tv
2016,5,US,Male,45-54,All,news,26.254,tv
2016,5,US,Female,45-54,All,news,29.175,tv
2016,5,US,Male,55+,All,news,50.828,tv
2016,5,US,Female,55+,All,news,53.938,tv
2016,6,US,Male,18-24,All,news,3.946,tv
2016,6,US,Female,18-24,All,news,4.403,tv
2016,6,US,Male,25-34,All,news,7.339,tv
2016,6,US,Female,25-34,All,news,8.817,tv
2016,6,US,Male,35-44,All,news,14.795,tv
2016,6,US,Female,35-44,All,news,16.497,tv
2016,6,US,Male,45-54,All,news,25.887,tv
2016,6,US,Female,45-54,All,news,29.306,tv
2016,6,US,Male,55+,All,news,50.600,tv
2016,6,US,Female,55+,All,news,53.662,tv
2016,7,US,Male,18-24,All,news,4.562,tv
2016,7,US,Female,18-24,All,news,5.110,tv
2016,7,US,Male,25-34,All,news,9.416,tv
2016,7,US,Female,25-34,All,news,10.257,tv
2016,7,US,Male,35-44,All,news,18.517,tv
2016,7,US,Female,35-44,All,news,19.054,tv
2016,7,US,Male,45-54,All,news,30.889,tv
2016,7,US,Female,45-54,All,news,33.903,tv
2016,7,US,Male,55+,All,news,60.138,tv
2016,7,US,Female,55+,All,news,62.943,tv
2016,8,US,Male,18-24,All,news,3.637,tv
2016,8,US,Female,18-24,All,news,4.195,tv
2016,8,US,Male,25-34,All,news,7.569,tv
2016,8,US,Female,25-34,All,news,8.883,tv
2016,8,US,Male,35-44,All,news,15.268,tv
2016,8,US,Female,35-44,All,news,16.269,tv
2016,8,US,Male,45-54,All,news,26.375,tv
2016,8,US,Female,45-54,All,news,28.366,tv
2016,8,US,Male,55+,All,news,51.539,tv
2016,8,US,Female,55+,All,news,53.434,tv
2016,9,US,Male,18-24,All,news,3.873,tv
2016,9,US,Female,18-24,All,news,4.444,tv
2016,9,US,Male,25-34,All,news,8.873,tv
2016,9,US,Female,25-34,All,news,10.245,tv
2016,9,US,Male,35-44,All,news,17.146,tv
2016,9,US,Female,35-44,All,news,19.040,tv
2016,9,US,Male,45-54,All,news,28.946,tv
2016,9,US,Female,45-54,All,news,31.598,tv
2016,9,US,Male,55+,All,news,52.895,tv
2016,9,US,Female,55+,All,news,56.053,tv
2016,10,US,Male,18-24,All,news,4.441,tv
2016,10,US,Female,18-24,All,news,5.352,tv
2016,10,US,Male,25-34,All,news,10.382,tv
2016,10,US,Female,25-34,All,news,12.139,tv
2016,10,US,Male,35-44,All,news,20.598,tv
2016,10,US,Female,35-44,All,news,22.557,tv
2016,10,US,Male,45-54,All,news,33.285,tv
2016,10,US,Female,45-54,All,news,37.100,tv
2016,10,US,Male,55+,All,news,60.280,tv
2016,10,US,Female,55+,All,news,64.299,tv
2016,11,US,Male,18-24,All,news,5.961,tv
2016,11,US,Female,18-24,All,news,6.301,tv
2016,11,US,Male,25-34,All,news,11.847,tv
2016,11,US,Female,25-34,All,news,13.389,tv
2016,11,US,Male,35-44,All,news,21.569,tv
2016,11,US,Female,35-44,All,news,23.827,tv
2016,11,US,Male,45-54,All,news,35.145,tv
2016,11,US,Female,45-54,All,news,37.889,tv
2016,11,US,Male,55+,All,news,60.866,tv
2016,11,US,Female,55+,All,news,64.053,tv
2016,12,US,Male,18-24,All,news,3.610,tv
2016,12,US,Female,18-24,All,news,4.477,tv
2016,12,US,Male,25-34,All,news,7.654,tv
2016,12,US,Female,25-34,All,news,9.234,tv
2016,12,US,Male,35-44,All,news,15.404,tv
2016,12,US,Female,35-44,All,news,18.189,tv
2016,12,US,Male,45-54,All,news,27.700,tv
2016,12,US,Female,45-54,All,news,30.812,tv
2016,12,US,Male,55+,All,news,53.718,tv
2016,12,US,Female,55+,All,news,56.361,tv
2017,1,US,Male,18-24,All,news,4.689,tv
2017,1,US,Female,18-24,All,news,5.535,tv
2017,1,US,Male,25-34,All,news,10.101,tv
2017,1,US,Female,25-34,All,news,11.802,tv
2017,1,US,Male,35-44,All,news,19.654,tv
2017,1,US,Female,35-44,All,news,23.014,tv
2017,1,US,Male,45-54,All,news,33.898,tv
2017,1,US,Female,45-54,All,news,38.227,tv
2017,1,US,Male,55+,All,news,63.989,tv
2017,1,US,Female,55+,All,news,69.553,tv
2017,2,US,Male,18-24,All,news,3.792,tv
2017,2,US,Female,18-24,All,news,4.229,tv
2017,2,US,Male,25-34,All,news,8.902,tv
2017,2,US,Female,25-34,All,news,9.571,tv
2017,2,US,Male,35-44,All,news,16.687,tv
2017,2,US,Female,35-44,All,news,19.726,tv
2017,2,US,Male,45-54,All,news,29.568,tv
2017,2,US,Female,45-54,All,news,32.751,tv
2017,2,US,Male,55+,All,news,56.514,tv
2017,2,US,Female,55+,All,news,59.053,tv
2017,3,US,Male,18-24,All,news,3.847,tv
2017,3,US,Female,18-24,All,news,4.541,tv
2017,3,US,Male,25-34,All,news,8.637,tv
2017,3,US,Female,25-34,All,news,9.662,tv
2017,3,US,Male,35-44,All,news,17.366,tv
2017,3,US,Female,35-44,All,news,20.233,tv
2017,3,US,Male,45-54,All,news,30.715,tv
2017,3,US,Female,45-54,All,news,34.429,tv
2017,3,US,Male,55+,All,news,58.970,tv
2017,3,US,Female,55+,All,news,61.422,tv
2017,4,US,Male,18-24,All,news,3.467,tv
2017,4,US,Female,18-24,All,news,3.832,tv
2017,4,US,Male,25-34,All,news,7.810,tv
2017,4,US,Female,25-34,All,news,8.821,tv
2017,4,US,Male,35-44,All,news,15.553,tv
2017,4,US,Female,35-44,All,news,17.653,tv
2017,4,US,Male,45-54,All,news,28.554,tv
2017,4,US,Female,45-54,All,news,29.934,tv
2017,4,US,Male,55+,All,news,53.248,tv
2017,4,US,Female,55+,All,news,54.768,tv
2017,5,US,Male,18-24,All,news,3.409,tv
2017,5,US,Female,18-24,All,news,4.279,tv
2017,5,US,Male,25-34,All,news,7.712,tv
2017,5,US,Female,25-34,All,news,9.524,tv
2017,5,US,Male,35-44,All,news,16.623,tv
2017,5,US,Female,35-44,All,news,19.597,tv
2017,5,US,Male,45-54,All,news,30.276,tv
2017,5,US,Female,45-54,All,news,32.832,tv
2017,5,US,Male,55+,All,news,56.564,tv
2017,5,US,Female,55+,All,news,59.952,tv
2017,6,US,Male,18-24,All,news,3.624,tv
2017,6,US,Female,18-24,All,news,4.180,tv
2017,6,US,Male,25-34,All,news,7.699,tv
2017,6,US,Female,25-34,All,news,8.530,tv
2017,6,US,Male,35-44,All,news,15.689,tv
2017,6,US,Female,35-44,All,news,18.660,tv
2017,6,US,Male,45-54,All,news,29.676,tv
2017,6,US,Female,45-54,All,news,30.848,tv
2017,6,US,Male,55+,All,news,55.297,tv
2017,6,US,Female,55+,All,news,58.944,tv
2017,7,US,Male,18-24,All,news,3.217,tv
2017,7,US,Female,18-24,All,news,3.651,tv
2017,7,US,Male,25-34,All,news,6.471,tv
2017,7,US,Female,25-34,All,news,7.678,tv
2017,7,US,Male,35-44,All,news,14.175,tv
2017,7,US,Female,35-44,All,news,16.610,tv
2017,7,US,Male,45-54,All,news,27.572,tv
2017,7,US,Female,45-54,All,news,28.095,tv
2017,7,US,Male,55+,All,news,51.531,tv
2017,7,US,Female,55+,All,news,54.522,tv
2017,8,US,Male,18-24,All,news,3.707,tv
2017,8,US,Female,18-24,All,news,4.296,tv
2017,8,US,Male,25-34,All,news,7.771,tv
2017,8,US,Female,25-34,All,news,9.722,tv
2017,8,US,Male,35-44,All,news,17.669,tv
2017,8,US,Female,35-44,All,news,19.632,tv
2017,8,US,Male,45-54,All,news,32.965,tv
2017,8,US,Female,45-54,All,news,33.393,tv
2017,8,US,Male,55+,All,news,57.430,tv
2017,8,US,Female,55+,All,news,62.522,tv
2017,9,US,Male,18-24,All,news,4.170,tv
2017,9,US,Female,18-24,All,news,4.401,tv
2017,9,US,Male,25-34,All,news,8.040,tv
2017,9,US,Female,25-34,All,news,10.812,tv
2017,9,US,Male,35-44,All,news,17.904,tv
2017,9,US,Female,35-44,All,news,21.159,tv
2017,9,US,Male,45-54,All,news,33.333,tv
2017,9,US,Female,45-54,All,news,35.223,tv
2017,9,US,Male,55+,All,news,55.841,tv
2017,9,US,Female,55+,All,news,62.922,tv
2017,11,US,Male,18-24,All,news,3.431,tv
2017,11,US,Female,18-24,All,news,3.794,tv
2017,11,US,Male,25-34,All,news,6.909,tv
2017,11,US,Female,25-34,All,news,8.621,tv
2017,11,US,Male,35-44,All,news,15.505,tv
2017,11,US,Female,35-44,All,news,17.537,tv
2017,11,US,Male,45-54,All,news,30.239,tv
2017,11,US,Female,45-54,All,news,32.490,tv
2017,11,US,Male,55+,All,news,54.431,tv
2017,11,US,Female,55+,All,news,58.753,tv
2017,12,US,Male,18-24,All,news,3.407,tv
2017,12,US,Female,18-24,All,news,3.803,tv
2017,12,US,Male,25-34,All,news,6.861,tv
2017,12,US,Female,25-34,All,news,8.305,tv
2017,12,US,Male,35-44,All,news,15.611,tv
2017,12,US,Female,35-44,All,news,17.525,tv
2017,12,US,Male,45-54,All,news,31.674,tv
2017,12,US,Female,45-54,All,news,31.998,tv
2017,12,US,Male,55+,All,news,57.084,tv
2017,12,US,Female,55+,All,news,60.756,tv
2018,1,US,Male,18-24,All,news,4.124,tv
2018,1,US,Female,18-24,All,news,4.062,tv
2018,1,US,Male,25-34,All,news,7.798,tv
2018,1,US,Female,25-34,All,news,9.744,tv
2018,1,US,Male,35-44,All,news,17.327,tv
2018,1,US,Female,35-44,All,news,20.823,tv
2018,1,US,Male,45-54,All,news,34.609,tv
2018,1,US,Female,45-54,All,news,35.270,tv
2018,1,US,Male,55+,All,news,61.724,tv
2018,1,US,Female,55+,All,news,65.906,tv
2018,2,US,Male,18-24,All,news,3.527,tv
2018,2,US,Female,18-24,All,news,3.612,tv
2018,2,US,Male,25-34,All,news,6.263,tv
2018,2,US,Female,25-34,All,news,8.017,tv
2018,2,US,Male,35-44,All,news,13.895,tv
2018,2,US,Female,35-44,All,news,16.712,tv
2018,2,US,Male,45-54,All,news,29.433,tv
2018,2,US,Female,45-54,All,news,31.656,tv
2018,2,US,Male,55+,All,news,52.607,tv
2018,2,US,Female,55+,All,news,56.523,tv
2018,3,US,Male,18-24,All,news,3.303,tv
2018,3,US,Female,18-24,All,news,3.705,tv
2018,3,US,Male,25-34,All,news,6.508,tv
2018,3,US,Female,25-34,All,news,8.608,tv
2018,3,US,Male,35-44,All,news,15.286,tv
2018,3,US,Female,35-44,All,news,17.769,tv
2018,3,US,Male,45-54,All,news,31.387,tv
2018,3,US,Female,45-54,All,news,33.478,tv
2018,3,US,Male,55+,All,news,56.655,tv
2018,3,US,Female,55+,All,news,61.464,tv
2018,4,US,Male,18-24,All,news,2.945,tv
2018,4,US,Female,18-24,All,news,3.222,tv
2018,4,US,Male,25-34,All,news,6.084,tv
2018,4,US,Female,25-34,All,news,7.825,tv
2018,4,US,Male,35-44,All,news,14.077,tv
2018,4,US,Female,35-44,All,news,17.028,tv
2018,4,US,Male,45-54,All,news,29.906,tv
2018,4,US,Female,45-54,All,news,30.745,tv
2018,4,US,Male,55+,All,news,54.876,tv
2018,4,US,Female,55+,All,news,59.642,tv
2018,5,US,Male,18-24,All,news,3.270,tv
2018,5,US,Female,18-24,All,news,3.749,tv
2018,5,US,Male,25-34,All,news,5.983,tv
2018,5,US,Female,25-34,All,news,7.824,tv
2018,5,US,Male,35-44,All,news,13.897,tv
2018,5,US,Female,35-44,All,news,17.478,tv
2018,5,US,Male,45-54,All,news,29.540,tv
2018,5,US,Female,45-54,All,news,31.294,tv
2018,5,US,Male,55+,All,news,54.410,tv
2018,5,US,Female,55+,All,news,62.119,tv
2018,6,US,Male,18-24,All,news,2.842,tv
2018,6,US,Female,18-24,All,news,3.533,tv
2018,6,US,Male,25-34,All,news,5.527,tv
2018,6,US,Female,25-34,All,news,6.593,tv
2018,6,US,Male,35-44,All,news,12.957,tv
2018,6,US,Female,35-44,All,news,15.325,tv
2018,6,US,Male,45-54,All,news,27.680,tv
2018,6,US,Female,45-54,All,news,27.965,tv
2018,6,US,Male,55+,All,news,51.787,tv
2018,6,US,Female,55+,All,news,56.986,tv
2018,7,US,Male,18-24,All,news,2.809,tv
2018,7,US,Female,18-24,All,news,3.368,tv
2018,7,US,Male,25-34,All,news,4.992,tv
2018,7,US,Female,25-34,All,news,6.070,tv
2018,7,US,Male,35-44,All,news,12.770,tv
2018,7,US,Female,35-44,All,news,15.106,tv
2018,7,US,Male,45-54,All,news,27.301,tv
2018,7,US,Female,45-54,All,news,27.834,tv
2018,7,US,Male,55+,All,news,52.787,tv
2018,7,US,Female,55+,All,news,58.201,tv
2018,8,US,Male,18-24,All,news,2.699,tv
2018,8,US,Female,18-24,All,news,3.190,tv
2018,8,US,Male,25-34,All,news,5.416,tv
2018,8,US,Female,25-34,All,news,6.662,tv
2018,8,US,Male,35-44,All,news,12.582,tv
2018,8,US,Female,35-44,All,news,15.755,tv
2018,8,US,Male,45-54,All,news,28.393,tv
2018,8,US,Female,45-54,All,news,29.879,tv
2018,8,US,Male,55+,All,news,55.366,tv
2018,8,US,Female,55+,All,news,61.875,tv
2018,9,US,Male,18-24,All,news,2.962,tv
2018,9,US,Female,18-24,All,news,3.297,tv
2018,9,US,Male,25-34,All,news,5.929,tv
2018,9,US,Female,25-34,All,news,7.685,tv
2018,9,US,Male,35-44,All,news,13.840,tv
2018,9,US,Female,35-44,All,news,18.056,tv
2018,9,US,Male,45-54,All,news,30.206,tv
2018,9,US,Female,45-54,All,news,32.289,tv
2018,9,US,Male,55+,All,news,58.434,tv
2018,9,US,Female,55+,All,news,66.382,tv
2018,10,US,Male,18-24,All,news,2.748,tv
2018,10,US,Female,18-24,All,news,3.028,tv
2018,10,US,Male,25-34,All,news,5.605,tv
2018,10,US,Female,25-34,All,news,7.321,tv
2018,10,US,Male,35-44,All,news,13.648,tv
2018,10,US,Female,35-44,All,news,17.478,tv
2018,10,US,Male,45-54,All,news,30.053,tv
2018,10,US,Female,45-54,All,news,32.018,tv
2018,10,US,Male,55+,All,news,58.559,tv
2018,10,US,Female,55+,All,news,65.133,tv
2018,11,US,Male,18-24,All,news,3.227,tv
2018,11,US,Female,18-24,All,news,3.045,tv
2018,11,US,Male,25-34,All,news,5.947,tv
2018,11,US,Female,25-34,All,news,7.464,tv
2018,11,US,Male,35-44,All,news,13.774,tv
2018,11,US,Female,35-44,All,news,17.108,tv
2018,11,US,Male,45-54,All,news,29.359,tv
2018,11,US,Female,45-54,All,news,31.287,tv
2018,11,US,Male,55+,All,news,57.581,tv
2018,11,US,Female,55+,All,news,63.171,tv
2018,12,US,Male,18-24,All,news,2.943,tv
2018,12,US,Female,18-24,All,news,2.915,tv
2018,12,US,Male,25-34,All,news,5.295,tv
2018,12,US,Female,25-34,All,news,6.647,tv
2018,12,US,Male,35-44,All,news,12.341,tv
2018,12,US,Female,35-44,All,news,15.734,tv
2018,12,US,Male,45-54,All,news,27.246,tv
2018,12,US,Female,45-54,All,news,30.046,tv
2018,12,US,Male,55+,All,news,56.196,tv
2018,12,US,Female,55+,All,news,62.337,tv
2019,1,US,Male,18-24,All,news,2.653,tv
2019,1,US,Female,18-24,All,news,2.961,tv
2019,1,US,Male,25-34,All,news,5.795,tv
2019,1,US,Female,25-34,All,news,6.632,tv
2019,1,US,Male,35-44,All,news,13.156,tv
2019,1,US,Female,35-44,All,news,16.244,tv
2019,1,US,Male,45-54,All,news,28.946,tv
2019,1,US,Female,45-54,All,news,30.239,tv
2019,1,US,Male,55+,All,news,59.527,tv
2019,1,US,Female,55+,All,news,64.021,tv
2019,2,US,Male,18-24,All,news,2.645,tv
2019,2,US,Female,18-24,All,news,2.544,tv
2019,2,US,Male,25-34,All,news,5.359,tv
2019,2,US,Female,25-34,All,news,6.171,tv
2019,2,US,Male,35-44,All,news,12.017,tv
2019,2,US,Female,35-44,All,news,14.621,tv
2019,2,US,Male,45-54,All,news,26.089,tv
2019,2,US,Female,45-54,All,news,27.859,tv
2019,2,US,Male,55+,All,news,54.984,tv
2019,2,US,Female,55+,All,news,58.305,tv
2019,3,US,Male,18-24,All,news,2.673,tv
2019,3,US,Female,18-24,All,news,2.781,tv
2019,3,US,Male,25-34,All,news,4.896,tv
2019,3,US,Female,25-34,All,news,5.850,tv
2019,3,US,Male,35-44,All,news,11.784,tv
2019,3,US,Female,35-44,All,news,14.549,tv
2019,3,US,Male,45-54,All,news,25.739,tv
2019,3,US,Female,45-54,All,news,27.674,tv
2019,3,US,Male,55+,All,news,55.158,tv
2019,3,US,Female,55+,All,news,59.754,tv
2019,4,US,Male,18-24,All,news,2.348,tv
2019,4,US,Female,18-24,All,news,2.421,tv
2019,4,US,Male,25-34,All,news,4.347,tv
2019,4,US,Female,25-34,All,news,5.665,tv
2019,4,US,Male,35-44,All,news,10.357,tv
2019,4,US,Female,35-44,All,news,12.994,tv
2019,4,US,Male,45-54,All,news,23.384,tv
2019,4,US,Female,45-54,All,news,26.087,tv
2019,4,US,Male,55+,All,news,51.327,tv
2019,4,US,Female,55+,All,news,56.048,tv
2019,5,US,Male,18-24,All,news,2.616,tv
2019,5,US,Female,18-24,All,news,2.665,tv
2019,5,US,Male,25-34,All,news,4.312,tv
2019,5,US,Female,25-34,All,news,5.728,tv
2019,5,US,Male,35-44,All,news,10.789,tv
2019,5,US,Female,35-44,All,news,13.255,tv
2019,5,US,Male,45-54,All,news,23.934,tv
2019,5,US,Female,45-54,All,news,26.208,tv
2019,5,US,Male,55+,All,news,53.512,tv
2019,5,US,Female,55+,All,news,59.152,tv
2019,6,US,Male,18-24,All,news,2.399,tv
2019,6,US,Female,18-24,All,news,2.682,tv
2019,6,US,Male,25-34,All,news,4.030,tv
2019,6,US,Female,25-34,All,news,5.067,tv
2019,6,US,Male,35-44,All,news,10.010,tv
2019,6,US,Female,35-44,All,news,11.464,tv
2019,6,US,Male,45-54,All,news,21.181,tv
2019,6,US,Female,45-54,All,news,22.961,tv
2019,6,US,Male,55+,All,news,48.867,tv
2019,6,US,Female,55+,All,news,54.067,tv
2019,7,US,Male,18-24,All,news,2.278,tv
2019,7,US,Female,18-24,All,news,2.568,tv
2019,7,US,Male,25-34,All,news,4.244,tv
2019,7,US,Female,25-34,All,news,5.025,tv
2019,7,US,Male,35-44,All,news,10.113,tv
2019,7,US,Female,35-44,All,news,11.341,tv
2019,7,US,Male,45-54,All,news,22.300,tv
2019,7,US,Female,45-54,All,news,23.793,tv
2019,7,US,Male,55+,All,news,51.742,tv
2019,7,US,Female,55+,All,news,55.558,tv
2019,8,US,Male,18-24,All,news,2.539,tv
2019,8,US,Female,18-24,All,news,2.516,tv
2019,8,US,Male,25-34,All,news,4.081,tv
2019,8,US,Female,25-34,All,news,5.021,tv
2019,8,US,Male,35-44,All,news,9.885,tv
2019,8,US,Female,35-44,All,news,11.430,tv
2019,8,US,Male,45-54,All,news,21.582,tv
2019,8,US,Female,45-54,All,news,23.945,tv
2019,8,US,Male,55+,All,news,51.097,tv
2019,8,US,Female,55+,All,news,54.816,tv
2019,9,US,Male,18-24,All,news,2.480,tv
2019,9,US,Female,18-24,All,news,2.422,tv
2019,9,US,Male,25-34,All,news,4.571,tv
2019,9,US,Female,25-34,All,news,5.375,tv
2019,9,US,Male,35-44,All,news,10.491,tv
2019,9,US,Female,35-44,All,news,12.606,tv
2019,9,US,Male,45-54,All,news,22.980,tv
2019,9,US,Female,45-54,All,news,25.521,tv
2019,9,US,Male,55+,All,news,53.236,tv
2019,9,US,Female,55+,All,news,57.261,tv
2019,10,US,Male,18-24,All,news,2.627,tv
2019,10,US,Female,18-24,All,news,2.380,tv
2019,10,US,Male,25-34,All,news,4.694,tv
2019,10,US,Female,25-34,All,news,6.019,tv
2019,10,US,Male,35-44,All,news,10.793,tv
2019,10,US,Female,35-44,All,news,13.323,tv
2019,10,US,Male,45-54,All,news,25.029,tv
2019,10,US,Female,45-54,All,news,27.153,tv
2019,10,US,Male,55+,All,news,58.220,tv
2019,10,US,Female,55+,All,news,61.721,tv
2019,11,US,Male,18-24,All,news,2.381,tv
2019,11,US,Female,18-24,All,news,2.336,tv
2019,11,US,Male,25-34,All,news,4.783,tv
2019,11,US,Female,25-34,All,news,5.509,tv
2019,11,US,Male,35-44,All,news,10.851,tv
2019,11,US,Female,35-44,All,news,13.102,tv
2019,11,US,Male,45-54,All,news,24.489,tv
2019,11,US,Female,45-54,All,news,27.030,tv
2019,11,US,Male,55+,All,news,58.099,tv
2019,11,US,Female,55+,All,news,61.290,tv
2019,12,US,Male,18-24,All,news,2.368,tv
2019,12,US,Female,18-24,All,news,2.441,tv
2019,12,US,Male,25-34,All,news,4.519,tv
2019,12,US,Female,25-34,All,news,5.231,tv
2019,12,US,Male,35-44,All,news,10.427,tv
2019,12,US,Female,35-44,All,news,12.350,tv
2019,12,US,Male,45-54,All,news,24.145,tv
2019,12,US,Female,45-54,All,news,25.794,tv
2019,12,US,Male,55+,All,news,56.653,tv
2019,12,US,Female,55+,All,news,58.911,tv
2020,1,US,Male,18-24,All,news,2.596,tv
2020,1,US,Female,18-24,All,news,2.628,tv
2020,1,US,Male,25-34,All,news,5.600,tv
2020,1,US,Female,25-34,All,news,5.970,tv
2020,1,US,Male,35-44,All,news,12.788,tv
2020,1,US,Female,35-44,All,news,14.766,tv
2020,1,US,Male,45-54,All,news,27.221,tv
2020,1,US,Female,45-54,All,news,29.352,tv
2020,1,US,Male,55+,All,news,64.150,tv
2020,1,US,Female,55+,All,news,66.075,tv
2020,2,US,Male,18-24,All,news,2.186,tv
2020,2,US,Female,18-24,All,news,2.434,tv
2020,2,US,Male,25-34,All,news,5.228,tv
2020,2,US,Female,25-34,All,news,5.649,tv
2020,2,US,Male,35-44,All,news,11.397,tv
2020,2,US,Female,35-44,All,news,13.137,tv
2020,2,US,Male,45-54,All,news,25.116,tv
2020,2,US,Female,45-54,All,news,26.479,tv
2020,2,US,Male,55+,All,news,58.162,tv
2020,2,US,Female,55+,All,news,59.775,tv
2020,3,US,Male,18-24,All,news,3.594,tv
2020,3,US,Female,18-24,All,news,4.247,tv
2020,3,US,Male,25-34,All,news,8.193,tv
2020,3,US,Female,25-34,All,news,8.968,tv
2020,3,US,Male,35-44,All,news,18.156,tv
2020,3,US,Female,35-44,All,news,20.670,tv
2020,3,US,Male,45-54,All,news,36.538,tv
2020,3,US,Female,45-54,All,news,41.009,tv
2020,3,US,Male,55+,All,news,75.767,tv
2020,3,US,Female,55+,All,news,80.923,tv
2020,4,US,Male,18-24,All,news,3.100,tv
2020,4,US,Female,18-24,All,news,3.894,tv
2020,4,US,Male,25-34,All,news,6.957,tv
2020,4,US,Female,25-34,All,news,7.750,tv
2020,4,US,Male,35-44,All,news,16.239,tv
2020,4,US,Female,35-44,All,news,18.549,tv
2020,4,US,Male,45-54,All,news,34.651,tv
2020,4,US,Female,45-54,All,news,38.507,tv
2020,4,US,Male,55+,All,news,74.665,tv
2020,4,US,Female,55+,All,news,78.911,tv
2020,5,US,Male,18-24,All,news,2.488,tv
2020,5,US,Female,18-24,All,news,2.964,tv
2020,5,US,Male,25-34,All,news,5.073,tv
2020,5,US,Female,25-34,All,news,5.998,tv
2020,5,US,Male,35-44,All,news,12.971,tv
2020,5,US,Female,35-44,All,news,14.747,tv
2020,5,US,Male,45-54,All,news,28.746,tv
2020,5,US,Female,45-54,All,news,32.035,tv
2020,5,US,Male,55+,All,news,66.663,tv
2020,5,US,Female,55+,All,news,70.763,tv
2020,6,US,Male,18-24,All,news,2.504,tv
2020,6,US,Female,18-24,All,news,2.793,tv
2020,6,US,Male,25-34,All,news,5.490,tv
2020,6,US,Female,25-34,All,news,6.014,tv
2020,6,US,Male,35-44,All,news,12.876,tv
2020,6,US,Female,35-44,All,news,14.522,tv
2020,6,US,Male,45-54,All,news,28.621,tv
2020,6,US,Female,45-54,All,news,30.764,tv
2020,6,US,Male,55+,All,news,63.838,tv
2020,6,US,Female,55+,All,news,68.755,tv
2020,7,US,Male,18-24,All,news,2.196,tv
2020,7,US,Female,18-24,All,news,2.549,tv
2020,7,US,Male,25-34,All,news,4.606,tv
2020,7,US,Female,25-34,All,news,5.546,tv
2020,7,US,Male,35-44,All,news,11.377,tv
2020,7,US,Female,35-44,All,news,12.785,tv
2020,7,US,Male,45-54,All,news,25.985,tv
2020,7,US,Female,45-54,All,news,28.839,tv
2020,7,US,Male,55+,All,news,63.481,tv
2020,7,US,Female,55+,All,news,67.220,tv
2020,8,US,Male,18-24,All,news,2.227,tv
2020,8,US,Female,18-24,All,news,2.516,tv
2020,8,US,Male,25-34,All,news,5.250,tv
2020,8,US,Female,25-34,All,news,5.901,tv
2020,8,US,Male,35-44,All,news,12.084,tv
2020,8,US,Female,35-44,All,news,12.706,tv
2020,8,US,Male,45-54,All,news,27.350,tv
2020,8,US,Female,45-54,All,news,29.675,tv
2020,8,US,Male,55+,All,news,64.591,tv
2020,8,US,Female,55+,All,news,68.191,tv
2020,9,US,Male,18-24,All,news,2.428,tv
2020,9,US,Female,18-24,All,news,2.156,tv
2020,9,US,Male,25-34,All,news,4.763,tv
2020,9,US,Female,25-34,All,news,5.584,tv
2020,9,US,Male,35-44,All,news,11.026,tv
2020,9,US,Female,35-44,All,news,11.625,tv
2020,9,US,Male,45-54,All,news,25.312,tv
2020,9,US,Female,45-54,All,news,27.538,tv
2020,9,US,Male,55+,All,news,61.185,tv
2020,9,US,Female,55+,All,news,64.581,tv
2020,10,US,Male,18-24,All,news,2.756,tv
2020,10,US,Female,18-24,All,news,2.677,tv
2020,10,US,Male,25-34,All,news,6.036,tv
2020,10,US,Female,25-34,All,news,6.736,tv
2020,10,US,Male,35-44,All,news,14.030,tv
2020,10,US,Female,35-44,All,news,15.025,tv
2020,10,US,Male,45-54,All,news,31.365,tv
2020,10,US,Female,45-54,All,news,34.008,tv
2020,10,US,Male,55+,All,news,72.443,tv
2020,10,US,Female,55+,All,news,77.627,tv
2020,11,US,Male,18-24,All,news,4.014,tv
2020,11,US,Female,18-24,All,news,3.954,tv
2020,11,US,Male,25-34,All,news,8.258,tv
2020,11,US,Female,25-34,All,news,9.669,tv
2020,11,US,Male,35-44,All,news,18.380,tv
2020,11,US,Female,35-44,All,news,18.873,tv
2020,11,US,Male,45-54,All,news,34.674,tv
2020,11,US,Female,45-54,All,news,37.151,tv
2020,11,US,Male,55+,All,news,69.974,tv
2020,11,US,Female,55+,All,news,75.820,tv
